# f 	 eps1 	 eps2
2.727272727272727344e+13	2.048565137251486590e+01	8.847052640005477198e-01
2.735240552435878125e+13	2.051745800726480695e+01	8.921486667010344318e-01
2.743208377599028906e+13	2.054941646172294867e+01	8.996800776841061831e-01
2.751176202762179297e+13	2.058153200208805700e+01	9.073006611353265916e-01
2.759144027925330078e+13	2.061380979217622311e+01	9.150116175855030898e-01
2.767111853088480859e+13	2.064625591016141115e+01	9.228147258635037709e-01
2.775079678251631641e+13	2.067887444167396893e+01	9.307107555264526599e-01
2.783047503414782422e+13	2.071167025725813815e+01	9.387009922718116961e-01
2.791015328577932812e+13	2.074464820305598067e+01	9.467867803828206030e-01
2.798983153741083594e+13	2.077781313765689220e+01	9.549695364482675419e-01
2.806950978904234375e+13	2.081117085129057642e+01	9.632512111884775630e-01
2.814918804067385156e+13	2.084472496533379271e+01	9.716327034151982511e-01
2.822886629230535938e+13	2.087848012877899606e+01	9.801155016942644238e-01
2.830854454393686328e+13	2.091244095671565972e+01	9.887011311102402722e-01
2.838822279556837109e+13	2.094661224966971957e+01	9.973912592396104726e-01
2.846790104719987891e+13	2.098099948348183830e+01	1.006187931370381206e+00
2.854757929883138672e+13	2.101560613220012996e+01	1.015092254197577981e+00
2.862725755046289453e+13	2.105043672506270269e+01	1.024105903857444710e+00
2.870693580209439844e+13	2.108549578115346179e+01	1.033230595377594874e+00
2.878661405372590625e+13	2.112078819817595843e+01	1.042468268936748821e+00
2.886629230535741406e+13	2.115631919905710134e+01	1.051821060206682867e+00
2.894597055698892188e+13	2.119209225566253707e+01	1.061290301981527850e+00
2.902564880862042969e+13	2.122811188484675071e+01	1.070877872293709787e+00
2.910532706025193750e+13	2.126438261167683308e+01	1.080585691604369236e+00
2.918500531188344141e+13	2.130090955648254791e+01	1.090416002365894865e+00
2.926468356351494922e+13	2.133769772610793680e+01	1.100371028961946829e+00
2.934436181514645703e+13	2.137475070738800298e+01	1.110452355695777049e+00
2.942404006677796484e+13	2.141207308965498157e+01	1.120662082385890601e+00
2.950371831840946875e+13	2.144966948549163277e+01	1.131002355868509612e+00
2.958339657004097656e+13	2.148754534594801058e+01	1.141475758138642105e+00
2.966307482167248438e+13	2.152570548181671128e+01	1.152084602181416617e+00
2.974275307330399219e+13	2.156415369526866854e+01	1.162830756055216019e+00
2.982243132493550000e+13	2.160289471913106851e+01	1.173716566494273250e+00
2.990210957656700781e+13	2.164193332250631485e+01	1.184744432889235366e+00
2.998178782819851172e+13	2.168127538597324033e+01	1.195917321887428830e+00
3.006146607983001953e+13	2.172092553220376132e+01	1.207237635974716561e+00
3.014114433146152734e+13	2.176088786966163013e+01	1.218707566297841938e+00
3.022082258309303516e+13	2.180116733748465663e+01	1.230329737028224457e+00
3.030050083472454297e+13	2.184176892297903194e+01	1.242106831756077279e+00
3.038017908635604688e+13	2.188269903130649396e+01	1.254042255472964218e+00
3.045985733798755469e+13	2.192396209567691656e+01	1.266138501744858313e+00
3.053953558961906250e+13	2.196556261750585648e+01	1.278398131922517278e+00
3.061921384125057031e+13	2.200750580070387841e+01	1.290824084024436491e+00
3.069889209288207812e+13	2.204979690873146936e+01	1.303419363508442119e+00
3.077857034451358203e+13	2.209244296666747331e+01	1.316187877141359319e+00
3.085824859614508984e+13	2.213544820931674906e+01	1.329132211628662130e+00
3.093792684777659766e+13	2.217881761716382272e+01	1.342255354497322584e+00
3.101760509940810547e+13	2.222255671576163039e+01	1.355560600699189155e+00
3.109728335103961328e+13	2.226667110154377482e+01	1.369051322094660073e+00
3.117696160267111719e+13	2.231116851827390235e+01	1.382732001954358081e+00
3.125663985430262500e+13	2.235605298672634689e+01	1.396605322541977889e+00
3.133631810593413281e+13	2.240133005497479601e+01	1.410674763835854106e+00
3.141599635756564062e+13	2.244700562758919915e+01	1.424944028555837017e+00
3.149567460919714844e+13	2.249308569166334593e+01	1.439416907497280684e+00
3.157535286082865625e+13	2.253957881449819922e+01	1.454098548451245421e+00
3.165503111246016016e+13	2.258648878093270440e+01	1.468991731949606416e+00
3.173470936409166797e+13	2.263382180002525246e+01	1.484100508851538880e+00
3.181438761572317578e+13	2.268158421493676968e+01	1.499429049607413633e+00
3.189406586735468359e+13	2.272978269439961352e+01	1.514981745089819531e+00
3.197374411898618750e+13	2.277842605021818301e+01	1.530764153903299229e+00
3.205342237061769531e+13	2.282751849549671519e+01	1.546779515320199971e+00
3.213310062224920312e+13	2.287706676998084276e+01	1.563032424818657784e+00
3.221277887388071094e+13	2.292707771865125466e+01	1.579527591405361919e+00
3.229245712551221875e+13	2.297755884039774443e+01	1.596270129603241328e+00
3.237213537714372656e+13	2.302851906241834357e+01	1.613265980464519300e+00
3.245181362877523047e+13	2.307996324458709481e+01	1.630518996261622000e+00
3.253149188040673828e+13	2.313189868263100735e+01	1.648034377018026575e+00
3.261117013203824609e+13	2.318433279155766158e+01	1.665817454149753241e+00
3.269084838366975391e+13	2.323727401766737799e+01	1.683874187594128768e+00
3.277052663530125781e+13	2.329073139700573947e+01	1.702210941142914491e+00
3.285020488693276562e+13	2.334471053813500063e+01	1.720832288654738695e+00
3.292988313856427344e+13	2.339921936586677020e+01	1.739744130895057417e+00
3.300956139019578125e+13	2.345426593968018025e+01	1.758952521261303747e+00
3.308923964182728906e+13	2.350985978327573278e+01	1.778464410248714156e+00
3.316891789345879688e+13	2.356601003170811026e+01	1.798286630932559582e+00
3.324859614509030078e+13	2.362272315499083319e+01	1.818424608881351823e+00
3.332827439672180859e+13	2.368000778735173029e+01	1.838885060141930650e+00
3.340795264835331641e+13	2.373787271466033388e+01	1.859674878735793735e+00
3.348763089998482422e+13	2.379632868302529403e+01	1.880802179280645081e+00
3.356730915161632812e+13	2.385538491277808504e+01	1.902274318179033807e+00
3.364698740324783594e+13	2.391504886102912408e+01	1.924097729121518219e+00
3.372666565487934375e+13	2.397532996021515217e+01	1.946280080320454076e+00
3.380634390651085156e+13	2.403623781322140118e+01	1.968829248318551217e+00
3.388602215814235938e+13	2.409778455100963868e+01	1.991754720132175693e+00
3.396570040977386719e+13	2.415997946071956193e+01	2.015064438595454810e+00
3.404537866140537500e+13	2.422283112721855147e+01	2.038766034171681785e+00
3.412505691303687891e+13	2.428634987963328129e+01	2.062868291477783611e+00
3.420473516466838672e+13	2.435054623842011523e+01	2.087380239971289964e+00
3.428441341629989453e+13	2.441543390184449436e+01	2.112312989934474139e+00
3.436409166793139844e+13	2.448102219950526148e+01	2.137675144758263812e+00
3.444376991956290625e+13	2.454732100193028899e+01	2.163475760048529484e+00
3.452344817119441406e+13	2.461434164430031757e+01	2.189724934718776161e+00
3.460312642282592188e+13	2.468209567631100043e+01	2.216433056626548215e+00
3.468280467445742969e+13	2.475059856868917763e+01	2.243613162690479612e+00
3.476248292608893750e+13	2.481985966172382163e+01	2.271274604478759507e+00
3.484216117772044531e+13	2.488989028904504508e+01	2.299428140273886978e+00
3.492183942935194922e+13	2.496070291323506041e+01	2.328085422783510605e+00
3.500151768098345703e+13	2.503231023707882841e+01	2.357258447177438931e+00
3.508119593261496484e+13	2.510472973440099409e+01	2.386962545410899139e+00
3.516087418424647266e+13	2.517797071492262262e+01	2.417207921484155975e+00
3.524055243587797656e+13	2.525204617463537460e+01	2.448007375034558564e+00
3.532023068750948438e+13	2.532696983774194521e+01	2.479374403756323009e+00
3.539990893914099219e+13	2.540275573826337308e+01	2.511322941123985242e+00
3.547958719077250000e+13	2.547942348808083679e+01	2.543870979262212728e+00
3.555926544240400781e+13	2.555698243667069036e+01	2.577029783699496868e+00
3.563894369403551562e+13	2.563544742428026524e+01	2.610814582449790588e+00
3.571862194566702344e+13	2.571483358430327115e+01	2.645241073943697785e+00
3.579830019729853125e+13	2.579515698838642734e+01	2.680325896726477364e+00
3.587797844893003125e+13	2.587643800740924149e+01	2.716089064699707123e+00
3.595765670056153906e+13	2.595868762944711960e+01	2.752544244544677277e+00
3.603733495219304688e+13	2.604192223160483621e+01	2.789709207383042955e+00
3.611701320382455469e+13	2.612615851713714221e+01	2.827602289167800986e+00
3.619669145545606250e+13	2.621141486338051507e+01	2.866243404274546158e+00
3.627636970708757031e+13	2.629771240717560588e+01	2.905654919802194591e+00
3.635604795871907812e+13	2.638506399898029997e+01	2.945853433037941116e+00
3.643572621035058594e+13	2.647348772291895003e+01	2.986859774913601218e+00
3.651540446198209375e+13	2.656300202437616420e+01	3.028695457941468216e+00
3.659508271361359375e+13	2.665362788193459664e+01	3.071384380264564395e+00
3.667476096524510938e+13	2.674538718870239506e+01	3.114951664377440199e+00
3.675443921687660938e+13	2.683829490193787493e+01	3.159417498583173778e+00
3.683411746850811719e+13	2.693237099190527672e+01	3.204806413968885881e+00
3.691379572013962500e+13	2.702763582641621909e+01	3.251143768335643003e+00
3.699347397177113281e+13	2.712411330648807350e+01	3.298458326040064392e+00
3.707315222340264062e+13	2.722182604612680024e+01	3.346778456103737920e+00
3.715283047503414844e+13	2.732079137101527522e+01	3.396128765590951115e+00
3.723250872666565625e+13	2.742103131950356598e+01	3.446538283563275407e+00
3.731218697829716406e+13	2.752256836321808819e+01	3.498037047187017023e+00
3.739186522992867188e+13	2.762542966687921364e+01	3.550659792608724885e+00
3.747154348156017188e+13	2.772963849095186717e+01	3.604438738849970569e+00
3.755122173319168750e+13	2.783521480068881360e+01	3.659403954349071952e+00
3.763089998482318750e+13	2.794218287623461450e+01	3.715589965533975914e+00
3.771057823645469531e+13	2.805056746315470662e+01	3.773032534869342758e+00
3.779025648808620312e+13	2.816039933949423002e+01	3.831773762585475307e+00
3.786993473971771094e+13	2.827170227870402286e+01	3.891850463779054525e+00
3.794961299134921875e+13	2.838449915157386982e+01	3.953299488078870993e+00
3.802929124298072656e+13	2.849881662656398618e+01	4.016162117921092900e+00
3.810896949461223438e+13	2.861468186102865729e+01	4.080481159722632256e+00
3.818864774624373438e+13	2.873212958243371418e+01	4.146307840259074950e+00
3.826832599787525000e+13	2.885118385479649916e+01	4.213684498536403034e+00
3.834800424950675000e+13	2.897187068910314878e+01	4.282656444377360039e+00
3.842768250113825781e+13	2.909421922994149767e+01	4.353273309727238249e+00
3.850736075276976562e+13	2.921825911722735825e+01	4.425586616139322693e+00
3.858703900440127344e+13	2.934402931200089526e+01	4.499658959345673281e+00
3.866671725603278125e+13	2.947155381240091998e+01	4.575539362446478187e+00
3.874639550766428906e+13	2.960086192832401863e+01	4.653283741634297144e+00
3.882607375929579688e+13	2.973198525805073444e+01	4.732952105898927009e+00
3.890575201092730469e+13	2.986495587099223670e+01	4.814606820312634206e+00
3.898543026255881250e+13	2.999981712876368078e+01	4.898324716457686634e+00
3.906510851419031250e+13	3.013659240478007106e+01	4.984162959076361865e+00
3.914478676582182812e+13	3.027531431610023205e+01	5.072190826229444838e+00
3.922446501745332812e+13	3.041601669858943424e+01	5.162481295343887666e+00
3.930414326908483594e+13	3.055873418432450705e+01	5.255110771544480031e+00
3.938382152071634375e+13	3.070351327132799568e+01	5.350172581414910589e+00
3.946349977234785156e+13	3.085037704812988579e+01	5.447735290980532774e+00
3.954317802397935938e+13	3.099936077220564457e+01	5.547884617340238300e+00
3.962285627561086719e+13	3.115049997290702422e+01	5.650709830497275377e+00
3.970253452724237500e+13	3.130383223504813373e+01	5.756306271154695509e+00
3.978221277887388281e+13	3.145940366437838520e+01	5.864784301166503511e+00
3.986189103050539062e+13	3.161723879742884336e+01	5.976230411368419482e+00
3.994156928213689062e+13	3.177737377163602872e+01	6.090749945854455838e+00
4.002124753376840625e+13	3.193984472206287606e+01	6.208452740953076976e+00
4.010092578539990625e+13	3.210469118032877844e+01	6.329458275335990258e+00
4.018060403703141406e+13	3.227195702302161351e+01	6.453897946128753560e+00
4.026028228866292188e+13	3.244166686459213622e+01	6.581881219805815419e+00
4.033996054029442969e+13	3.261385595840801699e+01	6.713538294801304929e+00
4.041963879192593750e+13	3.278855906785076968e+01	6.849005068735381840e+00
4.049931704355744531e+13	3.296581566978670708e+01	6.988431893410806950e+00
4.057899529518895312e+13	3.314566445145743501e+01	7.131976234510452706e+00
4.065867354682045312e+13	3.332812758765776806e+01	7.279777074646523793e+00
4.073835179845196875e+13	3.351323637189366167e+01	7.431996171410438556e+00
4.081803005008346875e+13	3.370102077458665235e+01	7.588802524269775418e+00
4.089770830171497656e+13	3.389151656720483885e+01	7.750386049029197366e+00
4.097738655334648438e+13	3.408475253088923296e+01	7.916936561097909220e+00
4.105706480497799219e+13	3.428074400073443684e+01	8.088630975949252289e+00
4.113674305660950000e+13	3.447951311569673294e+01	8.265671142588507436e+00
4.121642130824100781e+13	3.468107930220916302e+01	8.448268099681524035e+00
4.129609955987251562e+13	3.488546827205576051e+01	8.636662443013001678e+00
4.137577781150402344e+13	3.509269143721688522e+01	8.831084036331336762e+00
4.145545606313553125e+13	3.530274982991851118e+01	9.031758412882064491e+00
4.153513431476703125e+13	3.551564783664402825e+01	9.238938190329507805e+00
4.161481256639854688e+13	3.573138485171212153e+01	9.452887575863188729e+00
4.169449081803004688e+13	3.594996578042967172e+01	9.673911806757802267e+00
4.177416906966155469e+13	3.617137292127262072e+01	9.902289899812934948e+00
4.185384732129306250e+13	3.639558059979440685e+01	1.013830921679944552e+01
4.193352557292457031e+13	3.662256142774280931e+01	1.038228607632521339e+01
4.201320382455607812e+13	3.685227933474868678e+01	1.063455120652483998e+01
4.209288207618758594e+13	3.708470061421594011e+01	1.089549141763042428e+01
4.217256032781909375e+13	3.731976008777506593e+01	1.116544489692060083e+01
4.225223857945060156e+13	3.755738510102234073e+01	1.144477636033211709e+01
4.233191683108210938e+13	3.779749393316584616e+01	1.173388051721289749e+01
4.241159508271360938e+13	3.803999029578305624e+01	1.203316949246203293e+01
4.249127333434511719e+13	3.828477290853852111e+01	1.234313083686862988e+01
4.257095158597662500e+13	3.853170070291517391e+01	1.266417123864330208e+01
4.265062983760813281e+13	3.878062149363763922e+01	1.299674920364177311e+01
4.273030808923964062e+13	3.903136354147528664e+01	1.334135233299052103e+01
4.280998634087114844e+13	3.928373134176788284e+01	1.369848815065545011e+01
4.288966459250265625e+13	3.953750992929969499e+01	1.406876358824211337e+01
4.296934284413416406e+13	3.979243920441983562e+01	1.445265856277457850e+01
4.304902109576567188e+13	4.004823642131798067e+01	1.485073866917108987e+01
4.312869934739717188e+13	4.030458475769686544e+01	1.526359368584228271e+01
4.320837759902868750e+13	4.056112964028972101e+01	1.569183925619394238e+01
4.328805585066018750e+13	4.081747140445828848e+01	1.613619620077649230e+01
4.336773410229169531e+13	4.107316741244213887e+01	1.659722600003637183e+01
4.344741235392320312e+13	4.132772732088156431e+01	1.707559666642810470e+01
4.352709060555471094e+13	4.158060764372654461e+01	1.757199327248508069e+01
4.360676885718621875e+13	4.183120441682989110e+01	1.808713515152052054e+01
4.368644710881772656e+13	4.207883658251316206e+01	1.862182216260115908e+01
4.376612536044923438e+13	4.232278351635667946e+01	1.917668340649697001e+01
4.384580361208074219e+13	4.256224038139260557e+01	1.975245132388916858e+01
4.392548186371225000e+13	4.279632431124110070e+01	2.034986221152512087e+01
4.400516011534375000e+13	4.302405709120877475e+01	2.096968858336693842e+01
4.408483836697526562e+13	4.324435242095170651e+01	2.161273314763781883e+01
4.416451661860676562e+13	4.345608622911190366e+01	2.227961305716121032e+01
4.424419487023827344e+13	4.365800545293814139e+01	2.297102684484784874e+01
4.432387312186978125e+13	4.384875091348589393e+01	2.368764586008639839e+01
4.440355137350128906e+13	4.402682050727111118e+01	2.443016370009686256e+01
4.448322962513279688e+13	4.419058918641811573e+01	2.519921703275988634e+01
4.456290787676430469e+13	4.433839613929514911e+01	2.599523466413038619e+01
4.464258612839581250e+13	4.446840764353059683e+01	2.681867399687658349e+01
4.472226438002731250e+13	4.457866326290832149e+01	2.766990689354119226e+01
4.480194263165882812e+13	4.466700596965111458e+01	2.854928437443084732e+01
4.488162088329032812e+13	4.473118738209927869e+01	2.945697123603484968e+01
4.496129913492184375e+13	4.476893252525745481e+01	3.039289086308902199e+01
4.504097738655334375e+13	4.477777280018866435e+01	3.135690258061887192e+01
4.512065563818485156e+13	4.475512267821775225e+01	3.234869050365377774e+01
4.520033388981635938e+13	4.469815984861440228e+01	3.336783466507463913e+01
4.528001214144786719e+13	4.460409556112227136e+01	3.441357413940136212e+01
4.535969039307937500e+13	4.447014383333123533e+01	3.548486482882078974e+01
4.543936864471087500e+13	4.429336431409149810e+01	3.658047415832304239e+01
